TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT
ITST_Test_1,dbo,Envs,IsShowcase,35,bit,,NO,
ITST_Test_1,dbo,Envs,Metadata_Name,36,nvarchar,100,NO,
ITST_Test_1,dbo,Envs,Metadata_Description,37,nvarchar,-1,YES,
ITST_Test_1,dbo,Envs,Metadata_ImageName,38,nvarchar,128,YES,
ITST_Test_1,dbo,Envs,Metadata_EnvExplorerXml,39,nvarchar,-1,YES,
ITST_Test_1,dbo,Envs,EnvPreparationId,40,bigint,,YES,
ITST_Test_1,dbo,Envs,GracePeriodStartTimeForNotificationEmail,41,datetime,,YES,
ITST_Test_1,dbo,Envs,AppliedOnLicenseTempleate,42,nvarchar,256,YES,
ITST_Test_1,dbo,Envs,Metadata_CleanDescription,43,nvarchar,-1,YES,
ITST_Test_1,dbo,Envs,NeedsUserSuspendReasonInt,44,int,,YES,
ITST_Test_1,dbo,Envs,NonDeletable,45,bit,,NO,
ITST_Test_1,dbo,Envs,IsInUiMaintenanceMode,46,bit,,NO,
ITST_Test_1,dbo,Envs,RegionId,47,bigint,,YES,
ITST_Test_1,dbo,Envs,ExpiryBLEventSent,48,bit,,YES,
ITST_Test_1,dbo,Envs,TeamId,49,int,,YES,
ITST_Test_1,dbo,Envs,CourseId,50,bigint,,YES,
ITST_Test_1,dbo,Envs,LatestEnvRunId,51,int,,YES,
ITST_Test_1,dbo,Envs,LatestEnvironmentPolicyId,52,int,,YES,
ITST_Test_1,dbo,Envs,ViewerCustomizationId,53,bigint,,YES,
ITST_Test_1,dbo,Envs,SnapshotOnAutoDelete,54,bit,,YES,
ITST_Test_1,dbo,Envs,ExternalId,55,nvarchar,30,YES,
ITST_Test_1,dbo,Envs,LastArchiveTime,56,datetime,,YES,
ITST_Test_1,dbo,Envs,LastExtendTime,57,datetime,,YES,
ITST_Test_1,dbo,Envs,EnvStatusInt,58,int,,YES,
ITST_Test_1,dbo,Envs,EnvPreparationFromBlueprintTimeSec,59,int,,YES,
ITST_Test_1,dbo,Envs,ExternalCloudsEnvStatusInt,60,int,,YES,
ITST_Test_1,dbo,Envs,ExternalCloudsEnvReadyTime,61,datetime,,YES,
ITST_Test_1,dbo,Envs,Metadata_EnableRdp10ForPublicCloudVms,62,bit,,YES,
ITST_Test_1,dbo,Envs_GivenPrototypeVersions,EnvId,1,bigint,,YES,
ITST_Test_1,dbo,Envs_GivenPrototypeVersions,PrototypeVersionId,2,int,,NO,
ITST_Test_1,dbo,EnvsTotalDuration,Email,1,nvarchar,100,NO,
ITST_Test_1,dbo,EnvsTotalDuration,ExternalId,2,nvarchar,100,YES,
ITST_Test_1,dbo,EnvsTotalDuration,EnvStartTime,3,datetime,,NO,
ITST_Test_1,dbo,EnvsTotalDuration,EnvTotalDurationSeconds,4,int,,YES,
ITST_Test_1,dbo,EnvTemplates,Id,1,bigint,,NO,
ITST_Test_1,dbo,EnvTemplates,EntAppPrototypeId,2,int,,NO,
ITST_Test_1,dbo,EnvTemplates,ValidUntil,3,datetime,,NO,
ITST_Test_1,dbo,EnvTemplates,IsVisibleToRootOnly,4,bit,,NO,
ITST_Test_1,dbo,EnvTemplates,VisibleInApplicationInt,5,int,,NO,
ITST_Test_1,dbo,EnvTemplates,RowVersion,6,int,,NO,
ITST_Test_1,dbo,EnvTemplates,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,EnvTemplates,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,EnvUseCase,EnvId,1,bigint,,NO,
ITST_Test_1,dbo,EnvUseCase,UseCase,2,varchar,28,NO,
ITST_Test_1,dbo,EnvUserRoles,Id,1,int,,NO,
ITST_Test_1,dbo,EnvUserRoles,EnvId,2,bigint,,NO,
ITST_Test_1,dbo,EnvUserRoles,UserId,3,int,,NO,
ITST_Test_1,dbo,EnvUserRoles,RoleInt,4,int,,NO,
ITST_Test_1,dbo,EnvUserRoles,ValidUntil,5,datetime,,NO,
ITST_Test_1,dbo,EnvUserRoles,RowVersion,6,int,,NO,
ITST_Test_1,dbo,EnvUserRoles,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,EnvUserRoles,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,ExpiryNotificationTypes,Id,1,int,,NO,
ITST_Test_1,dbo,ExpiryNotificationTypes,ForEntityTypeInt,2,int,,NO,
ITST_Test_1,dbo,ExpiryNotificationTypes,Name,3,nvarchar,100,NO,
ITST_Test_1,dbo,ExpiryNotificationTypes,RowVersion,4,int,,NO,
ITST_Test_1,dbo,ExpiryNotificationTypes,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,ExpiryNotificationTypes,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,ExternalCloudId,2,int,,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,ContractId,3,bigint,,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,Credential,4,nvarchar,-1,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,Name,5,nvarchar,256,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,RowVersion,6,int,,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudCredentials,DomainName,9,nvarchar,2048,YES,
ITST_Test_1,dbo,ExternalClouds,Id,1,int,,NO,
ITST_Test_1,dbo,ExternalClouds,Name,2,nvarchar,100,NO,
ITST_Test_1,dbo,ExternalClouds,TypeEnumInt,3,int,,NO,
ITST_Test_1,dbo,ExternalClouds,RowVersion,4,int,,NO,
ITST_Test_1,dbo,ExternalClouds,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,ExternalClouds,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,Name,2,nvarchar,256,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,Description,3,nvarchar,4000,YES,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,Script,4,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,ExternalCloudId,5,int,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,ProjectId,6,int,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,RowVersion,7,int,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,TerraformScriptValidationStatusInt,10,int,,YES,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,ValidationResult,11,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,ValidUntil,12,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudsCreateScripts,TerraformVersionInt,13,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalCloudVms,ExternalCloudId,2,int,,NO,
ITST_Test_1,dbo,ExternalCloudVms,ExternalResourcesEnvPrototypeVersionId,3,bigint,,NO,
ITST_Test_1,dbo,ExternalCloudVms,Password,4,nvarchar,100,YES,
ITST_Test_1,dbo,ExternalCloudVms,Username,5,nvarchar,128,YES,
ITST_Test_1,dbo,ExternalCloudVms,ExternalIP,6,nvarchar,16,YES,
ITST_Test_1,dbo,ExternalCloudVms,OsTypeInt,7,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,TypeInt,8,int,,NO,
ITST_Test_1,dbo,ExternalCloudVms,Name,9,nvarchar,100,YES,
ITST_Test_1,dbo,ExternalCloudVms,DiskSizeMB,10,bigint,,YES,
ITST_Test_1,dbo,ExternalCloudVms,MemorySizeMB,11,bigint,,YES,
ITST_Test_1,dbo,ExternalCloudVms,CpuCount,12,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,PreparationStatusInt,13,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,ResetActionStatusInt,14,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,DeleteActionStatusInt,15,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,ValidUntil,16,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudVms,GoogleInstanceStatus,17,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,GcpZone,18,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalCloudVms,RowVersion,19,int,,NO,
ITST_Test_1,dbo,ExternalCloudVms,CreateTime,20,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudVms,LastUpdateTime,21,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudVms,StopActionStatusInt,22,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,StartActionStatusInt,23,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,UseSshKeyfile,24,bit,,NO,('FALSE')
ITST_Test_1,dbo,ExternalCloudVms,ProvisioningStateInt,25,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,PowerStateInt,26,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,AzureRegion,27,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalCloudVms,AwsInstanceStateInt,28,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms,ImageId,29,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalCloudVms,Tags,30,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalCloudVms,AwsRegion,31,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalCloudVms,DisableAutoLogin,32,bit,,YES,
ITST_Test_1,dbo,ExternalCloudVms,VncPassword,33,nvarchar,100,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,ExternalCloudId,2,int,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,ExternalResourcesEnvPrototypeVersionId,3,bigint,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,Password,4,nvarchar,100,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,Username,5,nvarchar,128,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,ExternalIP,6,nvarchar,16,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,OsTypeInt,7,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,TypeInt,8,int,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,Name,9,nvarchar,100,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,DiskSizeMB,10,bigint,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,MemorySizeMB,11,bigint,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,CpuCount,12,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,PreparationStatusInt,13,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,ResetActionStatusInt,14,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,DeleteActionStatusInt,15,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,ValidUntil,16,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,GoogleInstanceStatus,17,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,GcpZone,18,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,RowVersion,19,int,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,CreateTime,20,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,LastUpdateTime,21,datetime,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,StopActionStatusInt,22,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,StartActionStatusInt,23,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,UseSshKeyfile,24,bit,,NO,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,ProvisioningStateInt,25,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,PowerStateInt,26,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,AzureRegion,27,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,AwsInstanceStateInt,28,int,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,ImageId,29,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,Tags,30,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,AwsRegion,31,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,DisableAutoLogin,32,bit,,YES,
ITST_Test_1,dbo,ExternalCloudVms_BACKUP,VncPassword,33,nvarchar,100,YES,
ITST_Test_1,dbo,ExternallyPayingSubscriptionsInvoices,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternallyPayingSubscriptionsInvoices,ContractId,2,bigint,,NO,
ITST_Test_1,dbo,ExternallyPayingSubscriptionsInvoices,InvoiceId,3,nvarchar,1024,YES,
ITST_Test_1,dbo,ExternallyPayingSubscriptionsInvoices,RowVersion,4,int,,NO,
ITST_Test_1,dbo,ExternallyPayingSubscriptionsInvoices,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,ExternallyPayingSubscriptionsInvoices,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,EntAppEnvId,2,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,PrototypeVersionId,3,int,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,ExternalCloudsCreateScriptId,4,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,ExternalCloudId,5,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,EnvStatusInt,6,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,ValidUntil,7,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,TypeInt,8,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,GcpProjectId,9,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,GcpRoleId,10,nvarchar,150,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,User_Email,11,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,User_Password,12,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,User_CreationStatusInt,13,int,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,RowVersion,14,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,CreateTime,15,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,LastUpdateTime,16,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,RsaKey,17,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,CustomDataJson,18,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AzureResourceGroupName,19,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AzureResourceGroupId,20,nvarchar,256,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,User_ExternalId,21,nvarchar,36,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AzureRole,22,nvarchar,150,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AzureRegion,23,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,CourseId,24,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,ComputeServiceAccountCredentials,25,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,GcpRegion,26,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,GcpZone,27,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AllowedRegions,28,nvarchar,256,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AwsAccountRunId,29,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AwsAccountId,30,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AwsRegion,31,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AwsIAmPolicy,32,nvarchar,150,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,KeyPair,33,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AmisJson,34,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,AwsBoundaryPolicyName,35,nvarchar,256,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,SingleSignOnLink,36,nvarchar,2048,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,TransitionalStateResourcesCooldown,37,bit,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,ScrubbingStartTime,38,datetime,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions,ExternalCreationScriptId,39,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,EntAppEnvId,2,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,PrototypeVersionId,3,int,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,ExternalCloudsCreateScriptId,4,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,ExternalCloudId,5,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,EnvStatusInt,6,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,ValidUntil,7,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,TypeInt,8,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,GcpProjectId,9,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,GcpRoleId,10,nvarchar,150,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,User_Email,11,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,User_Password,12,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,User_CreationStatusInt,13,int,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,RowVersion,14,int,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,CreateTime,15,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,LastUpdateTime,16,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,RsaKey,17,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,CustomDataJson,18,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AzureResourceGroupName,19,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AzureResourceGroupId,20,nvarchar,256,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,User_ExternalId,21,nvarchar,36,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AzureRole,22,nvarchar,150,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AzureRegion,23,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,CourseId,24,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,ComputeServiceAccountCredentials,25,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,GcpRegion,26,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,GcpZone,27,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AllowedRegions,28,nvarchar,256,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AwsAccountRunId,29,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AwsAccountId,30,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AwsRegion,31,nvarchar,32,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AwsIAmPolicy,32,nvarchar,150,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,KeyPair,33,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AmisJson,34,nvarchar,-1,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,AwsBoundaryPolicyName,35,nvarchar,256,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,SingleSignOnLink,36,nvarchar,2048,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,TransitionalStateResourcesCooldown,37,bit,,YES,
ITST_Test_1,dbo,ExternalResourcesEnvPrototypeVersions_BACKUP,ScrubbingStartTime,38,datetime,,YES,
ITST_Test_1,dbo,ExternalResourcesParameters,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalResourcesParameters,CourseId,2,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesParameters,InvitationId,3,int,,YES,
ITST_Test_1,dbo,ExternalResourcesParameters,GcpRegion,4,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesParameters,GcpZone,5,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesParameters,AzureRegion,6,nvarchar,50,YES,
ITST_Test_1,dbo,ExternalResourcesParameters,ValidUntil,7,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesQuotas,Id,1,bigint,,NO,
ITST_Test_1,dbo,ExternalResourcesQuotas,ContractId,2,bigint,,YES,
ITST_Test_1,dbo,ExternalResourcesQuotas,ProjectId,3,int,,YES,
ITST_Test_1,dbo,ExternalResourcesQuotas,ScopeInt,4,int,,NO,
ITST_Test_1,dbo,ExternalResourcesQuotas,QuotaMetricsJson,5,nvarchar,-1,NO,
ITST_Test_1,dbo,ExternalResourcesQuotas,QuotaActionsJson,6,nvarchar,-1,NO,
ITST_Test_1,dbo,ExternalResourcesQuotas,RowVersion,7,int,,NO,
ITST_Test_1,dbo,ExternalResourcesQuotas,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,ExternalResourcesQuotas,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,FastUploadFolders,Id,1,int,,NO,
ITST_Test_1,dbo,FastUploadFolders,ParentName,2,nvarchar,100,NO,
ITST_Test_1,dbo,FastUploadFolders,FolderName,3,nvarchar,300,NO,
ITST_Test_1,dbo,FastUploadFolders,SourceTemplateMachineId,4,bigint,,NO,
ITST_Test_1,dbo,FastUploadFolders,DownloadUrl,5,nvarchar,-1,YES,
ITST_Test_1,dbo,FastUploadFolders,LastImportedTemplateMachineId,6,bigint,,YES,
ITST_Test_1,dbo,FastUploadFolders,ValidUntil,7,datetime,,NO,
ITST_Test_1,dbo,FastUploadFolders,RowVersion,8,int,,NO,
ITST_Test_1,dbo,FastUploadFolders,CreateTime,9,datetime,,NO,
ITST_Test_1,dbo,FastUploadFolders,LastUpdateTime,10,datetime,,NO,
ITST_Test_1,dbo,FastUploadFolders,NasCreateTime,11,datetime,,NO,
ITST_Test_1,dbo,FastUploadFolders,WasGarbageCollected,12,bit,,NO,
ITST_Test_1,dbo,FastUploadFolders,UserId,13,int,,NO,
ITST_Test_1,dbo,FinishedWelcomeTours,Id,1,bigint,,NO,
ITST_Test_1,dbo,FinishedWelcomeTours,UserId,2,int,,NO,
ITST_Test_1,dbo,FinishedWelcomeTours,TourId,3,nvarchar,-1,NO,
ITST_Test_1,dbo,FinishedWelcomeTours,RowVersion,4,int,,NO,
ITST_Test_1,dbo,FinishedWelcomeTours,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,FinishedWelcomeTours,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,FixPayments,Id,1,bigint,,NO,
ITST_Test_1,dbo,FixPayments,IsFromUserMigration,2,bit,,NO,
ITST_Test_1,dbo,FixPayments,ValidUntil,3,datetime,,NO,
ITST_Test_1,dbo,FixPayments,SourceInt,4,int,,NO,
ITST_Test_1,dbo,FixPayments,StatusInt,5,int,,NO,
ITST_Test_1,dbo,FixPayments,AccountId,6,bigint,,NO,
ITST_Test_1,dbo,FixPayments,LastStatusUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,FixPayments,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,GuestOsIdentifiers,Id,1,int,,NO,
ITST_Test_1,dbo,GuestOsIdentifiers,Identifier,2,nvarchar,30,NO,
ITST_Test_1,dbo,GuestOsIdentifiers,VmwareApiVersionId,3,int,,YES,
ITST_Test_1,dbo,GuestOsIdentifiers,OsFamilyId,4,int,,YES,
ITST_Test_1,dbo,GuestOsIdentifiers,GuestDescription,5,nvarchar,100,NO,
ITST_Test_1,dbo,GuestOsIdentifiers,RowVersion,6,int,,NO,
ITST_Test_1,dbo,GuestOsIdentifiers,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,GuestOsIdentifiers,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,Id,1,bigint,,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,GuidedJourneyId,2,bigint,,YES,
ITST_Test_1,dbo,GuidedJourneyChapters,ValidUntil,3,datetime,,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,RowVersion,4,int,,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,Name,7,varchar,500,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,ChapterOrder,8,int,,NO,
ITST_Test_1,dbo,GuidedJourneyChapters,CorrelationId,9,bigint,,YES,
ITST_Test_1,dbo,GuidedJourneys,Id,1,bigint,,NO,
ITST_Test_1,dbo,GuidedJourneys,Title,2,nvarchar,100,NO,
ITST_Test_1,dbo,GuidedJourneys,ValidUntil,3,datetime,,NO,
ITST_Test_1,dbo,GuidedJourneys,RowVersion,4,int,,NO,
ITST_Test_1,dbo,GuidedJourneys,CreateTime,5,datetime,,NO,
